Arquivo,Teste,Metodo,PWM,Kp,Ki,Kd
monitor_output_test8.txt,16,IMC_robusto,160,7.825242815380029,11.761582925236622,3.379188690402633
monitor_output_test8.txt,17,IMC,170,3.003003003003003,10.143155835612143,0.20893561541559236
monitor_output_test8.txt,17,Lee,170,1.3569499932924565,4.583330495951714,0.05542495043131439
monitor_output_test8.txt,17,SIMC,170,2.6513832105422415,6.501085508529738,0.18447147147147172
monitor_output_test8.txt,17,IMC_robusto,170,7.911981101020773,13.355639658547187,3.042204205229086
monitor_output_test8.txt,18,IMC,180,2.9566360052562417,9.495845675136705,0.23012681989939812
monitor_output_test8.txt,18,Lee,180,0.9738097471308007,3.127590633158295,0.06838749983420553
monitor_output_test8.txt,18,SIMC,180,1.9535914759034163,4.1704554643610106,0.15205584756898805
monitor_output_test8.txt,18,IMC_robusto,180,7.669718403249132,9.212902625232049,4.144240302574837
monitor_output_test8.txt,19,IMC,190,2.96875,9.35323649550179,0.2349064480811194
monitor_output_test8.txt,19,Lee,190,1.061030528862598,3.3428444515028946,0.06830025670006992
monitor_output_test8.txt,19,SIMC,190,2.0903511803944856,4.4697714179292936,0.1654019270833327
monitor_output_test8.txt,19,IMC_robusto,190,7.729936066600806,9.706333355287812,3.9955739606740273
monitor_output_test8.txt,20,IMC,200,2.9620853080568725,8.951494415470583,0.2440986157262228
monitor_output_test8.txt,20,Lee,200,1.0707474082227313,3.2358249166608237,0.07073400857138339
monitor_output_test8.txt,20,SIMC,200,2.1053164781379468,4.331098119368,0.1734942733017372
monitor_output_test8.txt,20,IMC_robusto,200,7.71668856690164,9.38197278729228,4.119555426110612
monitor_output_test8.txt,21,IMC,210,2.969037183656157,8.687822230059544,0.24665146799160267
monitor_output_test8.txt,21,Lee,210,1.2219697819575486,3.575656207538177,0.06829033128838582
monitor_output_test8.txt,21,SIMC,210,2.374122392334137,4.90310443514799,0.1972291813940335
monitor_output_test8.txt,21,IMC_robusto,210,7.7840216426071,10.309371187860489,3.814683104862427
monitor_output_test8.txt,22,IMC,220,2.9431438127090304,7.473369803802609,0.26068802306078104
monitor_output_test8.txt,22,Lee,220,1.4443324377368398,3.667517156390566,0.06596880472838584
monitor_output_test8.txt,22,SIMC,220,2.871825366761527,5.435460143392692,0.25437101449275296
monitor_output_test8.txt,22,IMC_robusto,220,7.7906727726599305,10.926268812312548,3.6054594756702847
monitor_output_test8.txt,23,IMC,230,2.944188428059396,7.158189580344914,0.2750401858931479
monitor_output_test8.txt,23,Lee,230,1.4215799545285368,3.4562797411851247,0.0703060387277048
monitor_output_test8.txt,23,SIMC,230,2.81395271668143,5.0724699714852255,0.26287382659156877
monitor_output_test8.txt,23,IMC_robusto,230,7.78604602852887,10.241206919664636,3.8420708176119014
monitor_output_test8.txt,24,IMC,240,2.9119145838388745,6.410428223087855,0.28588943938770633
monitor_output_test8.txt,24,Lee,240,1.5135570637357836,3.3320170078047604,0.0695500393911902
monitor_output_test8.txt,24,SIMC,240,3.071840890873188,5.138756782813033,0.3015908760009706
monitor_output_test8.txt,24,IMC_robusto,240,7.734921718511462,10.167865759824275,3.8191315213741173
